UID        PID  PPID   LWP  C NLWP STIME TTY          TIME CMD
dalpend+ 29495 10400 29514  0   25 11:22 ?        00:00:01 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29495 10400 29532  0   25 11:22 ?        00:00:00 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29495 10400 29542  0   25 11:22 ?        00:00:00 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29495 10400 29543  0   25 11:22 ?        00:00:00 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29495 10400 29576  0   25 11:22 ?        00:00:00 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29495 10400 29580  0   25 11:22 ?        00:00:00 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29495 10400 30337  0   25 11:24 ?        00:00:00 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29495 10400 30361  0   25 11:24 ?        00:00:00 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29495 10400 30385  0   25 11:24 ?        00:00:00 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29533 29495 29533  1   19 11:22 ?        00:00:02 /usr/share/code/code --inspect-port=0 /usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost
dalpend+ 29533 29495 29534  0   19 11:22 ?        00:00:00 /usr/share/code/code --inspect-port=0 /usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost
dalpend+ 29533 29495 29535  0   19 11:22 ?        00:00:00 /usr/share/code/code --inspect-port=0 /usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost
dalpend+ 29533 29495 29536  0   19 11:22 ?        00:00:00 /usr/share/code/code --inspect-port=0 /usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost
dalpend+ 29533 29495 29537  0   19 11:22 ?        00:00:00 /usr/share/code/code --inspect-port=0 /usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost
dalpend+ 29533 29495 29538  0   19 11:22 ?        00:00:00 /usr/share/code/code --inspect-port=0 /usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost
dalpend+ 29533 29495 29539  0   19 11:22 ?        00:00:00 /usr/share/code/code --inspect-port=0 /usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost
dalpend+ 29533 29495 29541  0   19 11:22 ?        00:00:00 /usr/share/code/code --inspect-port=0 /usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost
dalpend+ 29533 29495 29550  0   19 11:22 ?        00:00:00 /usr/share/code/code --inspect-port=0 /usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost
dalpend+ 29533 29495 29551  0   19 11:22 ?        00:00:00 /usr/share/code/code --inspect-port=0 /usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost
dalpend+ 29533 29495 29552  0   19 11:22 ?        00:00:00 /usr/share/code/code --inspect-port=0 /usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost
dalpend+ 29533 29495 29553  0   19 11:22 ?        00:00:00 /usr/share/code/code --inspect-port=0 /usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost
dalpend+ 29533 29495 29562  0   19 11:22 ?        00:00:00 /usr/share/code/code --inspect-port=0 /usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost
dalpend+ 29533 29495 29564  0   19 11:22 ?        00:00:00 /usr/share/code/code --inspect-port=0 /usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost
dalpend+ 29533 29495 29565  0   19 11:22 ?        00:00:00 /usr/share/code/code --inspect-port=0 /usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost
dalpend+ 29533 29495 29566  0   19 11:22 ?        00:00:00 /usr/share/code/code --inspect-port=0 /usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost
dalpend+ 29533 29495 29575  0   19 11:22 ?        00:00:00 /usr/share/code/code --inspect-port=0 /usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost
dalpend+ 29533 29495 29583  0   19 11:22 ?        00:00:00 /usr/share/code/code --inspect-port=0 /usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost
dalpend+ 29533 29495 29648  0   19 11:22 ?        00:00:00 /usr/share/code/code --inspect-port=0 /usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost
dalpend+ 29540 29495 29540  0   12 11:22 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/out/bootstrap-fork --type=watcherService
dalpend+ 29540 29495 29544  0   12 11:22 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/out/bootstrap-fork --type=watcherService
dalpend+ 29540 29495 29545  0   12 11:22 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/out/bootstrap-fork --type=watcherService
dalpend+ 29540 29495 29546  0   12 11:22 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/out/bootstrap-fork --type=watcherService
dalpend+ 29540 29495 29547  0   12 11:22 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/out/bootstrap-fork --type=watcherService
dalpend+ 29540 29495 29548  0   12 11:22 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/out/bootstrap-fork --type=watcherService
dalpend+ 29540 29495 29549  0   12 11:22 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/out/bootstrap-fork --type=watcherService
dalpend+ 29540 29495 29556  0   12 11:22 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/out/bootstrap-fork --type=watcherService
dalpend+ 29540 29495 29557  0   12 11:22 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/out/bootstrap-fork --type=watcherService
dalpend+ 29540 29495 29558  0   12 11:22 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/out/bootstrap-fork --type=watcherService
dalpend+ 29540 29495 29559  0   12 11:22 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/out/bootstrap-fork --type=watcherService
dalpend+ 29540 29495 29560  0   12 11:22 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/out/bootstrap-fork --type=watcherService
dalpend+ 29567 29495 29567  0   12 11:22 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/out/bootstrap-fork --type=searchService
dalpend+ 29567 29495 29569  0   12 11:22 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/out/bootstrap-fork --type=searchService
dalpend+ 29567 29495 29570  0   12 11:22 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/out/bootstrap-fork --type=searchService
dalpend+ 29567 29495 29571  0   12 11:22 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/out/bootstrap-fork --type=searchService
dalpend+ 29567 29495 29572  0   12 11:22 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/out/bootstrap-fork --type=searchService
dalpend+ 29567 29495 29573  0   12 11:22 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/out/bootstrap-fork --type=searchService
dalpend+ 29567 29495 29574  0   12 11:22 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/out/bootstrap-fork --type=searchService
dalpend+ 29567 29495 29582  0   12 11:22 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/out/bootstrap-fork --type=searchService
dalpend+ 29567 29495 29585  0   12 11:22 ?        00:00:00 /usr/share/code/code /usr/share/code/resources/app/out/bootstrap-fork --type=searchService
